9.702294523350474265e-10,3.138174164973861480e-10,1.476915291453995138e-11,1.000000000000000000e+00
8.745158938594039722e-20,3.040277856892521649e-17,1.537471815758304163e-19,1.000000000000000000e+00
1.647059294507258187e-10,1.330463184068264582e-09,2.696693286452500615e-07,9.999997615814208984e-01
1.611496600162354298e-06,4.245883928888360970e-07,9.999630451202392578e-01,3.482597821857780218e-05
3.941303119063377380e-03,1.100056688301265240e-03,9.660445451736450195e-01,2.891418896615505219e-02
6.803400065535925023e-09,3.163369655112546752e-08,1.860933451780510950e-08,1.000000000000000000e+00
6.946117986350586193e-11,6.154849963024844328e-10,8.941590523559028725e-12,1.000000000000000000e+00
9.997863173484802246e-01,3.870860382448881865e-05,9.223268716596066952e-05,8.271478145616129041e-05
1.875686734820192214e-07,2.126274836200536811e-07,2.816557071128045209e-06,9.999967813491821289e-01
1.514261748525314033e-05,4.255724888935219496e-06,9.999048709869384766e-01,7.577319047413766384e-05
3.722706409803322458e-08,7.940545998508241610e-10,1.893801435115527454e-11,1.000000000000000000e+00
3.131625167518414798e-11,4.554081070584636848e-11,4.959881949595512651e-10,1.000000000000000000e+00
5.014618509449064732e-04,2.272873825859278440e-04,9.991127848625183105e-01,1.584592391736805439e-04
1.983441144659536803e-08,3.812883786480369963e-09,1.426413565042139453e-08,1.000000000000000000e+00
1.104132315958850086e-04,2.121468132827430964e-04,1.843909732997417450e-03,9.978335499763488770e-01
1.785090688599666464e-07,2.065063711143011460e-07,1.070466314558871090e-04,9.998924732208251953e-01
9.995537231434091160e-16,2.586323201366228994e-15,3.980943414323088450e-16,1.000000000000000000e+00
7.467826604843139648e-01,1.887701153755187988e-01,5.792390555143356323e-02,6.523385178297758102e-03
4.423777788531424449e-09,9.991562137656728737e-07,1.316781572668901390e-09,9.999990463256835938e-01
2.038707137107849121e-01,9.981773793697357178e-02,6.700736880302429199e-01,2.623789757490158081e-02
5.829917881783330813e-09,3.386205538191688902e-09,6.311323431873461232e-06,9.999936819076538086e-01
1.897348649799823761e-02,5.674545653164386749e-03,9.709675312042236328e-01,4.384472500532865524e-03
1.024465885388070596e-12,4.031343835142475740e-12,8.836238164777743265e-12,1.000000000000000000e+00
9.763171741805003016e-16,2.826900040144237139e-15,2.003952104168198406e-16,1.000000000000000000e+00
3.671366054051883321e-15,7.325403508068838165e-15,5.324912264056090583e-14,1.000000000000000000e+00
1.432403951184824109e-05,4.782839823747053742e-06,2.261333866044878960e-04,9.997547268867492676e-01
2.257590815679666463e-12,7.138395777261941078e-12,7.498445440956569286e-12,1.000000000000000000e+00
1.723366458220021435e-14,3.070623182804821383e-13,4.413067404996501297e-14,1.000000000000000000e+00
3.025308004112048366e-09,9.593301708576973397e-10,1.000000000000000000e+00,4.326024338752176845e-08
2.215018817989679160e-16,2.180869361232141957e-16,1.243139328829182943e-15,1.000000000000000000e+00
5.409901413210628732e-18,1.628416911988482775e-18,6.702051259921617875e-20,1.000000000000000000e+00
1.128797407545789611e-06,3.771950787267996930e-07,9.999858140945434570e-01,1.279032221646048129e-05
1.134545821696519852e-02,5.599177908152341843e-03,8.952155113220214844e-01,8.783985674381256104e-02
3.613230591462124330e-13,1.622431301719767793e-13,5.942063247693640804e-12,1.000000000000000000e+00
6.111431652899238648e-16,2.981123987532037500e-15,1.153436130965008783e-16,1.000000000000000000e+00
9.746092381214804118e-16,2.926175054419519715e-15,1.581746344146706118e-13,1.000000000000000000e+00
9.999909400939941406e-01,3.856789874134847196e-07,9.242750707016966771e-07,7.662162715860176831e-06
9.393105867769313555e-13,4.825945199016246079e-12,1.606217871381876439e-12,1.000000000000000000e+00
6.566585041582584381e-03,5.853662267327308655e-03,9.846083521842956543e-01,2.971361624076962471e-03
1.409981506550472830e-11,4.919151197491089533e-11,1.746211508724115902e-09,1.000000000000000000e+00
1.793314140741131268e-06,2.579481304110231576e-07,9.999819993972778320e-01,1.593946035427507013e-05
1.330882959393875353e-08,1.362080226385842252e-08,6.383308548407740091e-09,1.000000000000000000e+00
1.259917517537623155e-12,5.555683002403735693e-14,1.154691407323060054e-15,1.000000000000000000e+00
2.880225571932903961e-12,6.527673367118236314e-12,1.024280269976141078e-12,1.000000000000000000e+00
1.235572083015112899e-12,7.921594695307898615e-13,2.719539545815996551e-13,1.000000000000000000e+00
6.417587865144014359e-03,9.898633956909179688e-01,3.448332892730832100e-03,2.706932136788964272e-04
6.557144150570737295e-13,7.195514393739180226e-14,1.011518105875023471e-14,1.000000000000000000e+00
1.470598989805615986e-11,6.778077448268970961e-13,3.118292841823577799e-14,1.000000000000000000e+00
4.897299688309431076e-03,4.467575810849666595e-03,9.859541058540344238e-01,4.681041929870843887e-03
1.593930937815457582e-04,3.614467641455121338e-05,9.992465972900390625e-01,5.579505232162773609e-04
9.791458008973075167e-13,4.881537882250874816e-12,3.273376442949546550e-14,1.000000000000000000e+00
3.533300596547661598e-10,8.031695308829966962e-10,2.327428250126217790e-09,1.000000000000000000e+00
9.991138577461242676e-01,2.238336601294577122e-04,4.012881254311650991e-04,2.610877854749560356e-04
1.081774780864463992e-09,2.167872281688687508e-08,1.548462802425376594e-09,1.000000000000000000e+00
9.992096424102783203e-01,9.686574048828333616e-05,3.437438863329589367e-04,3.497560974210500717e-04
1.115061038591856689e-16,2.268835718037971174e-16,4.547139168019700972e-14,1.000000000000000000e+00
9.808784723281860352e-01,1.204572431743144989e-02,4.202859476208686829e-03,2.873019315302371979e-03
9.989264607429504395e-01,2.935240627266466618e-04,5.915590445511043072e-04,1.883402728708460927e-04
9.950662851333618164e-01,1.524930848972871900e-04,3.075216198340058327e-03,1.705924863927066326e-03
8.499262627026382688e-09,3.208579713032122527e-08,5.387686030644545099e-08,9.999998807907104492e-01
4.017469476124031769e-14,2.404324027198423419e-13,1.102446042441918017e-13,1.000000000000000000e+00
2.154253664343741548e-08,5.830966820496996661e-09,1.685360517811318459e-09,1.000000000000000000e+00
5.550133242533325517e-14,1.787314599707018337e-13,2.330623107699159036e-12,1.000000000000000000e+00
9.496697650490659726e-09,2.082728434160685538e-09,9.999988079071044922e-01,1.130455984821310267e-06
3.210622878668800695e-09,4.221876181986772281e-10,7.778318961149111033e-11,1.000000000000000000e+00
1.273018352516107343e-14,8.042716069956573621e-14,7.061537498406073032e-14,1.000000000000000000e+00
8.277351894181439462e-12,2.042741323315944157e-11,2.412908414739511898e-11,1.000000000000000000e+00
1.570526708682962180e-09,5.633935540316770130e-09,3.875926779528526822e-07,9.999996423721313477e-01
1.458503078310968704e-07,4.182016368758922908e-07,8.237168458435917273e-07,9.999985694885253906e-01
1.756813097775200561e-11,3.016155727952885002e-11,7.635583137988177782e-12,1.000000000000000000e+00
6.587933398805034813e-08,1.009427990084077464e-07,2.348529733353643678e-06,9.999974966049194336e-01
4.067391562445621389e-11,7.046761785201027806e-11,9.768119646480499796e-10,1.000000000000000000e+00
1.331125348835726641e-10,7.057485706951638349e-10,1.390241480964116150e-11,1.000000000000000000e+00
3.083469590769993829e-10,8.631028669547902155e-10,5.798022825742599196e-11,1.000000000000000000e+00
2.163542944799701218e-07,4.719466417668627400e-08,9.999916553497314453e-01,8.066086593316867948e-06
2.623688281065163219e-14,5.797395034737654052e-14,6.759041280634354651e-15,1.000000000000000000e+00
3.466584530542604625e-05,2.082260834868066013e-06,7.885445256761158817e-07,9.999625682830810547e-01
9.972186088562011719e-01,4.640392144210636616e-04,1.736489241011440754e-03,5.809325957670807838e-04
1.034965534927323461e-04,3.090117752435617149e-05,9.971048235893249512e-01,2.760709729045629501e-03
8.443833328783512115e-03,7.472238037735223770e-03,9.266912937164306641e-01,5.739261209964752197e-02
2.109169262853871629e-11,8.710340088091683697e-11,5.635339764276103836e-11,1.000000000000000000e+00
8.940992355346679688e-01,7.898299396038055420e-02,2.454663999378681183e-02,2.371126087382435799e-03
3.933538564315774977e-11,1.194087329015047771e-10,2.121758151119035318e-11,1.000000000000000000e+00
6.903281765668900505e-12,4.048164581327284850e-12,8.144944137547516227e-14,1.000000000000000000e+00
2.918441295623779297e-01,1.586022824048995972e-01,5.155624747276306152e-01,3.399107232689857483e-02
1.593536921973282006e-06,4.016704053810826736e-07,4.187184572401747573e-07,9.999976158142089844e-01
5.576060243422421847e-16,7.894015031494755474e-15,4.758405442803554839e-17,1.000000000000000000e+00
1.742904665036348888e-08,1.634696502605947899e-07,1.747530675721975513e-09,9.999998807907104492e-01
9.945047497749328613e-01,1.291235210373997688e-03,3.078571753576397896e-03,1.125351875089108944e-03
6.948943642726135295e-10,3.990878294501953860e-09,1.421103803522782982e-07,9.999998807907104492e-01
2.295852917499896506e-11,1.108302546959372137e-10,2.099483130749146831e-12,1.000000000000000000e+00
5.672611496200866132e-14,7.597977694055735309e-14,8.972704713559528922e-15,1.000000000000000000e+00
1.027196340146474540e-04,4.040436760988086462e-05,9.992151260375976562e-01,6.418245029635727406e-04
1.828107617640674877e-18,6.658790696162071934e-17,1.614720048277872002e-20,1.000000000000000000e+00
7.696164856659641782e-22,2.075816411498750257e-22,6.170156822859381600e-24,1.000000000000000000e+00
4.225272690121133176e-19,2.814446465445336884e-18,2.854461741167895874e-19,1.000000000000000000e+00
9.146864985913639357e-19,1.031793497799247196e-17,3.331950457294423985e-19,1.000000000000000000e+00
2.257416326892532077e-14,1.349364955709198011e-13,4.168602854397185364e-13,1.000000000000000000e+00
9.944164752960205078e-01,4.978430923074483871e-03,3.545746149029582739e-04,2.505399170331656933e-04
6.531961083133808188e-11,2.360717454852334640e-10,1.304541435813433292e-12,1.000000000000000000e+00
1.543849514104144588e-14,3.262618108079880230e-14,1.582304572740264592e-13,1.000000000000000000e+00
1.497831014773964853e-08,4.968919498082868813e-08,6.164019339394144481e-08,9.999998807907104492e-01
