7.524907295718011660e-16,3.559306136228981149e-15,6.412593952597709117e-17,1.000000000000000000e+00
5.478573866270208814e-13,5.124577411724784426e-12,9.142457570079226548e-14,1.000000000000000000e+00
1.204735877030627123e-11,6.725516671357567589e-11,1.380333174150205622e-11,1.000000000000000000e+00
2.679275348782539368e-04,2.720275551837403327e-05,9.995494484901428223e-01,1.553502515889704227e-04
3.448167057399749502e-22,1.715179518085303320e-20,7.713119686323375945e-23,1.000000000000000000e+00
6.466206693353515611e-13,1.600847926441772984e-11,5.186650737262592237e-14,1.000000000000000000e+00
4.717785341199487448e-04,9.219619678333401680e-04,4.628792521543800831e-04,9.981434345245361328e-01
9.328890591859817505e-03,9.860304594039916992e-01,2.300378400832414627e-03,2.340308157727122307e-03
1.079992312858532155e-15,3.458548687241061459e-14,5.800703968946102976e-17,1.000000000000000000e+00
3.607186381190952140e-12,5.141681785197915744e-12,5.128769587844916877e-13,1.000000000000000000e+00
3.763511131182895042e-06,1.942756625794572756e-06,1.842888082137505990e-07,9.999941587448120117e-01
2.572245663031935692e-03,2.150514163076877594e-03,9.910042285919189453e-01,4.273100290447473526e-03
6.601521412852306980e-12,6.257784568308721873e-11,3.233701501015318058e-12,1.000000000000000000e+00
3.525544686735735420e-18,6.593220916185605984e-18,1.568345265834337552e-20,1.000000000000000000e+00
1.579826744091405999e-06,1.288954763367655687e-06,1.945474941749125719e-04,9.998025298118591309e-01
1.664246411792191793e-07,1.094758061981337960e-08,9.999994039535522461e-01,4.729580211915163090e-07
6.840742637655156241e-17,2.471784911461775042e-17,3.292519967245667015e-17,1.000000000000000000e+00
3.030608264342760094e-10,2.415590838467096546e-09,2.852116980089913767e-11,1.000000000000000000e+00
3.731850245491941109e-11,4.743395953799023346e-11,1.130393521842076865e-12,1.000000000000000000e+00
1.294267736375331879e-02,5.469372961670160294e-03,9.754085540771484375e-01,6.179460324347019196e-03
2.571559230748338143e-13,2.735642658582837505e-12,4.236304419102032356e-15,1.000000000000000000e+00
1.611306220293045044e-01,2.392120100557804108e-02,4.053633213043212891e-01,4.095848798751831055e-01
1.098235949880885243e-13,2.392827418411930251e-13,4.095362964766716130e-14,1.000000000000000000e+00
1.071153166165572657e-10,7.967945747644478161e-10,6.045779155083863543e-11,1.000000000000000000e+00
2.836663703931208147e-08,2.895284865189751144e-07,1.036473165072493430e-07,9.999996423721313477e-01
7.763526627124761603e-11,5.705196870486872740e-10,1.464545151819152125e-10,1.000000000000000000e+00
6.829069948421917502e-11,2.409340782438817996e-10,8.349164241916451346e-12,1.000000000000000000e+00
1.919403790002336308e-17,3.247712255208159548e-17,1.744022627188238431e-15,1.000000000000000000e+00
1.162939644756832980e-12,2.116511826910638661e-11,2.142227367718518849e-12,1.000000000000000000e+00
3.058123941118663300e-15,1.043464427819169871e-13,2.128221498999958885e-16,1.000000000000000000e+00
7.156888336091668523e-14,1.213454792377277602e-12,1.717568822627926761e-13,1.000000000000000000e+00
1.644597262703661838e-19,1.857760595034628952e-18,7.088096128682689112e-21,1.000000000000000000e+00
1.108913134928446453e-11,1.885394063094736339e-10,2.974381158038497119e-12,1.000000000000000000e+00
4.216993904659184483e-20,1.514733758092563693e-18,2.631204781033103055e-22,1.000000000000000000e+00
8.703398418630214906e-11,4.080091819957942789e-09,4.002547737691486418e-10,1.000000000000000000e+00
1.532417584753503759e-13,7.048475301682510796e-13,2.852968241425640761e-13,1.000000000000000000e+00
